configuration,horizon_minutes,model,world,gaussian_nll,mse,coverage80
precise_current_proxy,60,causal_kalman_observer,26,3.7803857279536204,112.37450520089787,0.8227848101265823
precise_current_proxy,60,causal_kalman_observer,27,3.7800767571383167,112.30816203283638,0.7974683544303798
precise_current_proxy,60,causal_kalman_observer,28,3.6135819626568946,76.5578853577317,0.9240506329113924
precise_current_proxy,60,causal_kalman_observer,29,3.7936316462890933,115.2187097106179,0.7721518987341772
precise_current_proxy,60,causal_kalman_observer,30,3.837404937829694,124.61784611263329,0.759493670886076
precise_current_proxy,60,causal_kalman_observer,31,3.7663352017410645,109.35753280188555,0.810126582278481
precise_current_proxy,60,causal_kalman_observer,32,3.5101756444001864,54.354161216412116,0.8987341772151899
precise_current_proxy,60,causal_kalman_observer,33,3.6455531082080284,83.4228285088563,0.8607594936708861
precise_current_proxy,60,causal_kalman_observer,34,3.9619469223144255,151.35988580740917,0.7215189873417721
precise_current_proxy,60,causal_kalman_observer,35,3.7098558464050937,97.23011112494031,0.810126582278481
precise_current_proxy,60,causal_kalman_observer,36,3.5106707400587123,54.46046968586373,0.9240506329113924
precise_current_proxy,60,causal_kalman_observer,37,3.612677083685201,76.36358694920663,0.8734177215189873
precise_current_proxy,60,causal_kalman_observer,38,3.641295309298017,82.50858077195853,0.8481012658227848
precise_current_proxy,60,causal_kalman_observer,39,3.724949929671164,100.4711593186682,0.810126582278481
precise_current_proxy,60,causal_kalman_observer,40,3.5846006008202256,70.33491780304465,0.8607594936708861
precise_current_proxy,60,causal_kalman_observer,41,3.6677559601107714,88.19029346757574,0.8354430379746836
precise_current_proxy,60,causal_kalman_observer,42,3.7749203965553377,111.2009723573135,0.7721518987341772
precise_current_proxy,60,causal_kalman_observer,43,3.7404961022150105,103.80928151889992,0.7974683544303798
precise_current_proxy,60,causal_kalman_observer,44,3.592503112395638,72.03176950419919,0.8227848101265823
precise_current_proxy,60,causal_kalman_observer,45,3.9066258510449368,139.48117446386573,0.7215189873417721
precise_current_proxy,60,causal_kalman_observer,46,3.676378120445092,90.04167037367752,0.8227848101265823
precise_current_proxy,60,causal_kalman_observer,47,4.013855778992832,162.50591589154143,0.6835443037974683
precise_current_proxy,60,causal_kalman_observer,48,3.622877076587382,78.55376093916709,0.8734177215189873
precise_current_proxy,60,causal_kalman_observer,49,3.9519369524808607,149.21051415783904,0.6329113924050633
precise_current_proxy,60,causal_kalman_observer,50,3.411025495696434,33.06433495140905,0.9873417721518988
